time_s,source_time_s,stimulus,fit_mask,WT_mean,WT_SE,KD_mean,KD_SE,WT_model,KD_model
3.5,3.5,0.0,1,0.0193618571428571,0.00509303704905487,0.00616188888888889,0.0224338368928404,0.0,0.0
3.533333333333333,3.53,0.0,1,0.019165,0.00477911611902461,0.0108005555555556,0.0229013598117079,0.0,0.0
3.5666666666666664,3.57,0.0,1,0.0211145714285714,0.00548809736513193,0.00527388888888889,0.0204998503920316,0.0,0.0
3.6,3.6,1.0,1,0.0193629142857143,0.005245633201461,0.0228227777777778,0.0212213135987134,0.0,0.0
3.6333333333333333,3.63,1.0,1,0.0143242857142857,0.00468590617437431,0.0432403333333333,0.03706412473898,0.07481780819337915,0.07481780819337915
3.6666666666666665,3.67,1.0,1,0.0262837142857143,0.00673914228770549,0.183737888888889,0.0804105802633591,0.14525215726827231,0.14525215726827231
3.6999999999999997,3.7,1.0,1,0.0536948571428572,0.0218464833189469,0.248514888888889,0.0855299802160759,0.21104889354047623,0.2115492019831229
3.7333333333333334,3.73,1.0,1,0.122584142857143,0.051900819590689,0.387002777777778,0.128860718770175,0.2720036496075981,0.2739272318825155
3.7666666666666666,3.77,1.0,1,0.157410785714286,0.0652883335909172,0.446855111111111,0.142934130057388,0.32797612727685105,0.3325813115525917
3.8,3.8,1.0,1,0.227025285714286,0.092101130638347,0.542034666666667,0.172042715974599,0.3788990227017989,0.3876872211904075
3.8333333333333335,3.83,1.0,1,0.252162,0.101881099764479,0.567364777777778,0.179321882397252,0.42473048856329476,0.43940480631699813
3.8666666666666667,3.87,1.0,1,0.295950714285714,0.120239299463745,0.623524444444444,0.195364991298702,0.4655268321228546,0.4878808239543138
3.9,3.9,1.0,1,0.312941285714286,0.123791148935778,0.650349666666667,0.188438513899318,0.5014450707100047,0.5332513559478148
3.933333333333333,3.93,1.0,1,0.370781571428571,0.128706838416208,0.696650333333333,0.186813060992206,0.5327920440293573,0.5756438472446253
3.966666666666667,3.97,1.0,1,0.412824642857143,0.129426698195916,0.704405222222222,0.176525840438036,0.5598866984699954,0.615178816989536
4.0,4.0,1.0,1,0.471184857142857,0.129217225709305,0.774961777777778,0.165279985896305,0.5832130160299068,0.6519712826278544
4.033333333333333,4.03,1.0,1,0.503320357142857,0.12641706999268,0.769382777777778,0.156943805845505,0.6030212359102771,0.686131931297539
4.066666666666666,4.07,1.0,1,0.548531785714286,0.123084480761381,0.801557333333333,0.147421884291874,0.6198269243607462,0.7177680682523475
4.1,4.1,1.0,1,0.562487357142857,0.119741477944559,0.787333666666667,0.135249884868096,0.6335556550639146,0.7469843685633044
4.133333333333333,4.13,1.0,1,0.5979385,0.11583242422378,0.838242777777778,0.131304618439208,0.6445461052066915,0.773883455641239
4.166666666666667,4.17,1.0,1,0.598089285714286,0.112555554911099,0.845422666666667,0.124901713789283,0.6530824583129261,0.7985663280020978
4.2,4.2,1.0,1,0.618338142857143,0.110296376871285,0.861661888888889,0.128000226034028,0.6594029067765161,0.8211326539935581
4.233333333333333,4.23,1.0,1,0.619585428571429,0.108193856230923,0.859494,0.121706180113784,0.6636700668164094,0.8416809527842335
4.266666666666667,4.27,1.0,1,0.645632785714286,0.107455200836921,0.873204555555556,0.125240602659232,0.6663751380135636,0.8603086786821841
4.3,4.3,1.0,1,0.641474714285714,0.104982174782011,0.871773333333333,0.11641507139661,0.6678556077311592,0.877112224718633
4.333333333333333,4.33,1.0,1,0.651259214285714,0.104055459538408,0.883503555555556,0.12087171069167,0.6680573207662909,0.8921868603480338
4.366666666666666,4.37,1.0,1,0.641483214285714,0.100278374538038,0.885342111111111,0.112572604799876,0.6668905664323134,0.9056266170372641
4.4,4.4,1.0,1,0.651523357142857,0.100681743816929,0.912997888888889,0.113133428211196,0.6646369690300641,0.9175241344205353
4.433333333333334,4.43,1.0,1,0.642555571428571,0.0983255727267928,0.891959222222222,0.109696143984541,0.6614142254429776,0.9279704785711327
4.466666666666667,4.47,1.0,1,0.647904214285714,0.0987769345484166,0.910810444444444,0.110129714402446,0.6574568676714538,0.9370549427852678
4.5,4.5,1.0,1,0.645553928571428,0.0976886181267327,0.896878777777778,0.0997503655146154,0.6525510535763571,0.9448648400939224
4.533333333333333,4.53,1.0,1,0.648690571428571,0.0980452323166702,0.939114,0.093997089503257,0.6467906290975403,0.9514852955281546
4.566666666666666,4.57,1.0,1,0.632641928571428,0.0952009230498505,0.940269888888889,0.0928517126129142,0.6407068770588211,0.9569990449780692
4.6,4.6,1.0,1,0.631875857142857,0.0930859079831818,0.967151777777778,0.0888309087891112,0.6340719847656743,0.9614862463234971
4.633333333333333,4.63,1.0,1,0.618279071428571,0.0920040827979314,0.970859222222222,0.0831861197576087,0.6269608279203179,0.9650243073935858
4.666666666666667,4.67,1.0,1,0.613713714285714,0.091609462876382,0.979415888888889,0.0822796138370801,0.6195737564246647,0.9676877342500487
4.7,4.7,1.0,1,0.599288357142857,0.0897916457004775,0.968923444444444,0.0812152506197285,0.6121983695807374,0.9695480022998652
4.733333333333333,4.73,1.0,1,0.599506785714286,0.0900928610739855,0.964575555555556,0.0861175945371456,0.6044458056689332,0.9706734518400276
4.766666666666667,4.77,1.0,1,0.596683642857143,0.0880578754445556,0.956186666666667,0.0809449143155737,0.5966026740314906,0.9711292088286854
4.8,4.8,1.0,1,0.592982142857143,0.0882785712082488,0.958450777777778,0.0881134679767101,0.5887535393556032,0.9709771309695554
4.833333333333333,4.83,1.0,1,0.581461357142857,0.0863862406808729,0.952633555555555,0.0844789593485515,0.5808215870948363,0.9702757785923402
4.866666666666666,4.87,1.0,1,0.582507,0.088212125643465,0.981237777777778,0.0788718179665898,0.5730641230610363,0.9690804093106631
4.9,4.9,1.0,1,0.569293428571428,0.0854709944690264,0.970661111111111,0.07410875660332,0.5652499506741984,0.9674429950375754
4.933333333333334,4.93,1.0,1,0.561200785714286,0.0842993621693948,0.998030222222222,0.0765720873994963,0.5575923856473304,0.9654122596315846
4.966666666666667,4.97,1.0,1,0.553268214285714,0.0840115502373791,0.966042,0.0771251826091845,0.5500219046583991,0.9630337352263165
5.0,5.0,1.0,1,0.552915714285714,0.0841782030397699,0.965215555555555,0.0796399756170282,0.5425708245180327,0.960349835155843
5.033333333333333,5.03,1.0,1,0.542258857142857,0.0840836457387089,0.948158777777778,0.0803851832774513,0.5352427156016019,0.9573999413161713
5.066666666666666,5.07,1.0,1,0.543514428571428,0.0827012420010325,0.941540777777778,0.0851492921125688,0.5280302024191863,0.9542205037917331
5.1,5.1,1.0,1,0.533772285714286,0.0813643323067239,0.942098777777778,0.0804710298412793,0.5209488658924168,0.9508451506142549
5.133333333333333,5.13,1.0,1,0.531828571428571,0.0799943483327646,0.956923888888889,0.0764400497760324,0.5141399949570177,0.9473048056007283
5.166666666666667,5.17,1.0,1,0.520689714285714,0.0779133380414609,0.955548222222222,0.0716229783825183,0.5075085877700535,0.9436278123285056
5.2,5.2,1.0,1,0.520672928571429,0.0773783248323602,0.949614777777778,0.084400707601493,0.5010478208217837,0.9398400624406386
5.233333333333333,5.23,1.0,1,0.510146357142857,0.0749164349516434,0.931354444444445,0.0824770375574502,0.49469245847893595,0.9359651266261254
5.266666666666667,5.27,1.0,1,0.507064357142857,0.0750649336889865,0.919486111111111,0.0888594419003726,0.4885357971237259,0.9320243867813686
5.3,5.3,1.0,1,0.498542,0.072681294106077,0.902456222222222,0.0878853579779392,0.48277850677908957,0.9280371680252824
5.333333333333333,5.33,1.0,1,0.496292785714286,0.0723459839610166,0.921010222222222,0.0960117051090036,0.47731709879404277,0.9240208694066167
5.366666666666666,5.37,1.0,1,0.492911571428571,0.0702886474320856,0.909131111111111,0.0936855081720583,0.472168659124827,0.9199910923043867
5.4,5.4,1.0,1,0.490868071428571,0.0707235575692982,0.921549,0.0950435085981095,0.4672720663090689,0.9159617656779317
5.433333333333334,5.43,1.0,1,0.481932642857143,0.0701547770577147,0.897084222222222,0.0988524978403257,0.46254618237214523,0.9119452674698453
5.466666666666667,5.47,1.0,1,0.482672928571429,0.0689938777586891,0.892500333333333,0.0989165761791218,0.4580458451404683,0.907952541601287
5.5,5.5,1.0,1,0.475163428571429,0.0688630355922166,0.883760333333333,0.101562480137434,0.45374380638518397,0.9039932101239773
5.533333333333333,5.53,1.0,1,0.477840142857143,0.0687705140797249,0.891107777777778,0.0982241933577039,0.4495650541242054,0.9000756802059825
5.566666666666666,5.57,1.0,1,0.469039428571429,0.0674445668471128,0.883505111111111,0.0994697509031495,0.445512124155597,0.8962072457290489
5.6,5.6,1.0,1,0.463392071428571,0.0654573455032724,0.892082222222222,0.0988345885522846,0.4415868119845583,0.8923941833639355
5.633333333333333,5.63,1.0,1,0.457660071428571,0.0645881255367096,0.880852666666667,0.0945247732197756,0.43779021447036776,0.8886418430672883
5.666666666666667,5.67,1.0,1,0.458552785714286,0.0645490957980251,0.888963777777778,0.0935542238374471,0.43412278562910467,0.8849547330097398
5.7,5.7,1.0,1,0.446634642857143,0.0630754907838382,0.883975222222222,0.0915313858401979,0.43058439506021884,0.8813365990007688
5.733333333333333,5.73,1.0,1,0.441073285714286,0.0631377130151618,0.898919333333333,0.0950975909538312,0.42717438589348616,0.8777904985222383
5.766666666666667,5.77,1.0,1,0.434440714285714,0.0618115141853347,0.871595888888889,0.0931285384144237,0.4238916309719346,0.8743188695203066
5.8,5.8,1.0,1,0.4360835,0.062245807686251,0.880087888888889,0.0945594115906687,0.42073458660790675,0.8709235941353878
5.833333333333333,5.83,1.0,1,0.435171214285714,0.060869851363938,0.865827222222222,0.094651641154519,0.41770134353442073,0.8676060575729376
5.866666666666666,5.87,1.0,1,0.434091928571428,0.0605132598393008,0.880781,0.0921605484331555,0.4148051563487337,0.8643672023348216
5.9,5.9,1.0,1,0.426292928571429,0.0595953555460863,0.875113555555556,0.0930295573026108,0.4120377505050435,0.8612075780427261
5.933333333333334,5.93,1.0,1,0.423375428571429,0.0584840576061014,0.881613666666667,0.0872173031133221,0.4093837151765783,0.8581273870921907
5.966666666666667,5.97,1.0,1,0.417740214285714,0.058345047898204,0.867037,0.0882896221927835,0.4068402275600301,0.8551265263790737
6.0,6.0,1.0,1,0.422469642857143,0.0591997473724569,0.861640777777778,0.0911325054197302,0.40440432051221575,0.8522046253402418
6.033333333333333,6.03,1.0,1,0.415721,0.0591368288110225,0.864359888888889,0.0871413836002296,0.4020729093823583,0.8493610805475257
6.066666666666666,6.07,1.0,1,0.415716285714286,0.0600900292095146,0.863891333333334,0.0864351835979486,0.39984281869631466,0.8465950870890601
6.1,6.1,1.0,1,0.412497142857143,0.0590525383008017,0.856844777777778,0.08440553086123,0.39771080696537414,0.8439056669654185
6.133333333333333,6.13,1.0,1,0.415365571428572,0.0576157641903552,0.871942444444444,0.0828667883659457,0.3956776655217069,0.8412916947199007
6.166666666666667,6.17,1.0,1,0.409674714285714,0.0564579514199035,0.853425666666667,0.0799742971026038,0.3937388373745076,0.8387519205132374
6.2,6.2,1.0,1,0.405320214285714,0.0561387599001157,0.873101333333333,0.0821802713350013,0.3918862810679326,0.836284990843154
6.233333333333333,6.23,1.0,1,0.398100857142857,0.0552255014322006,0.859048555555555,0.0812088376955623,0.3901168011478929,0.8338894670989306
6.266666666666667,6.27,1.0,1,0.397953571428571,0.0551310121274284,0.873380222222222,0.0802492099841308,0.3884272301811574,0.8315638421305115
6.3,6.3,1.0,1,0.386134071428571,0.0540451759494934,0.864788888888889,0.080698874581414,0.3868144388521348,0.8293065550010355
6.333333333333333,6.33,1.0,1,0.391518428571429,0.053124221496839,0.876054222222222,0.0786625412215897,0.3852753455225044,0.8271160040810307
6.366666666666666,6.37,1.0,1,0.388165642857143,0.0522870785232946,0.860775555555555,0.081961830893531,0.38380802086638305,0.8249905586320427
6.4,6.4,1.0,1,0.389688357142857,0.0522873905272536,0.880214555555556,0.0755086961577773,0.38240980391893903,0.8229285690172486
6.433333333333334,6.43,1.0,1,0.379481,0.0527420018774786,0.873550222222222,0.0762588031415204,0.3810776935483588,0.8209283756667397
6.466666666666667,6.47,1.0,1,0.383753,0.051416842380854,0.860200444444444,0.0756267233251048,0.37980876617676923,0.8189883169156402
6.5,6.5,1.0,1,0.379416071428571,0.0522813513736556,0.850127222222222,0.0765666822476363,0.3786001804306095,0.817106735824171
6.533333333333333,6.53,1.0,1,0.385447285714286,0.0540002711218701,0.862352888888889,0.0785566672855483,0.37744918065989835,0.8152819860801324
6.566666666666666,6.57,1.0,1,0.379308928571429,0.0532504064189685,0.835438888888889,0.0794087840833473,0.3763540768364699,0.813512437076143
6.6,6.6,1.0,1,0.381744642857143,0.0529642678314235,0.85093,0.0817188312443616,0.37531284137868437,0.8117964782462725
6.633333333333333,6.63,1.0,1,0.376612571428571,0.0512225837638772,0.848852666666667,0.0763114510391095,0.3743228455488453,0.8101325227395239
6.666666666666667,6.67,1.0,1,0.375263642857143,0.0495779929188729,0.862071888888889,0.073471071235072,0.37338155962678193,0.8085190105008708
6.7,6.7,1.0,1,0.371869142857143,0.0497860556820085,0.845911333333333,0.0737612664076179,0.3724865531572564,0.8069544108242958
6.733333333333333,6.73,1.0,1,0.367211428571429,0.050029042739557,0.857678666666667,0.0746075253554671,0.3716354944454498,0.8054372244364312
6.766666666666667,6.77,1.0,1,0.366273571428571,0.050587413966421,0.840162111111111,0.0782080264823396,0.37082614952384607,0.8039659851640234
6.8,6.8,1.0,1,0.368713714285714,0.0500219971494332,0.838369222222222,0.0757660281784539,0.3700563807043421,0.8025392612334302
6.833333333333333,6.83,1.0,1,0.361253785714286,0.0491999618054862,0.831601555555555,0.075059002715477,0.36932414479350145,0.8011556562457761
6.866666666666666,6.87,1.0,1,0.360756428571428,0.0497636518112394,0.824660666666667,0.073169239078925,0.36862749103209536,0.7998138098671478
6.8999999999999995,6.9,1.0,1,0.358728071428571,0.0499704959149209,0.830327111111111,0.0723210150552621,0.3679645588099811,0.7985123982693363
6.933333333333334,6.93,1.0,1,0.362231071428571,0.0492604348418413,0.827659888888889,0.0709545710148487,0.3673335752002271,0.7972501343530627
6.966666666666667,6.97,1.0,1,0.359568928571429,0.0486646469938709,0.806668111111111,0.0695963736927364,0.36673285235079295,0.7960257677823808
7.0,7.0,1.0,1,0.358771142857143,0.0492025774842877,0.81724,0.0714732250115772,0.3661607847674034,0.7948380848559734
7.033333333333333,7.03,1.0,1,0.3533255,0.050626193124646,0.797805333333333,0.0738373717798861,0.36561584651721574,0.7936859082383538
7.066666666666666,7.07,1.0,1,0.357316,0.0515941457239967,0.807927666666667,0.0747945696248138,0.36509658837931125,0.7925680965715288
7.1,7.1,1.0,1,0.358031571428571,0.0512730471461976,0.795638444444444,0.0732071999855568,0.3646016349648441,0.7914835439854369
